"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Burundi","BDI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0411976025759095","","0.166123341081897","0.14457537298767","0.0637194505231799","0.0760119085323367","0.0178407057679777","-0.0456591352768567","0.145847710227366","-0.0383388214646282","0.500148583999594","1.14339178711724","0.0888255291150346","0.280720856762503","0.120549786351135","0.046832716873145","0.126820029714969","0.120879772464207","0.110552499276144","0.0509215013186548","0.110894210226116","0.0764520532874519","0.0554078910909431","0.0504648856980534","0.000427861408178981","0.198107378489511","","","","-0.0588051848971754","1.34215244308902","-0.0013048564735641","","","0.00488285714415742","0.0523404213217611","0.00248110542789526","0.0368858073302621","0.237816296916252","0.0195573004772572","0.0384119130803943","0.150056711459471","0.025925039024225","4.76125064193514","3.39007578489352","0.237127554757104","0.00209706466052342","8.11450183902605","0.249834167507515","1.1756059367353","0.801085827236617","0.806162274299769","0.757355122631358","1.29166901254169","",
"Belgium","BEL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.17575711437835","1.43519835301943","1.03737177455435","1.50595465286725","2.02915856675675","1.45345054898808","1.22590690244984","1.53902879649781","1.41812272871722","0.971564769653163","1.21799917270847","1.32383247921808","1.59852890452747","1.47928113384372","0.467153203211123","1.21886073677275","0.608121458920649","1.57631071531358","3.2116443541361","4.27489029065365","3.91889227088431","4.44753957098212","4.80693439303708","4.78369263919673","3.47657482650626","3.71102444734668","5.03718760952012","4.74788988025515","8.77679407696031","46.3484571485071","37.4753122979087","37.2564694834172","7.01242443993657","10.8648744877519","12.0521106747569","8.72717720186463","14.4078713936676","20.5026740062328","36.8029204549977","15.948905674901","26.0596407490289","31.03668843113","2.36956900950956","-5.65561784857252","-2.82643623555084","-4.23261410354123","12.1319420227113","-7.44423790176632","-7.66649538713467","-1.97252997818916","-5.74235227142936","5.90607720952822","2.00105702528312","-0.430551198512578","",
"Benin","BEN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.00822645391888","0.835638702567895","1.16978485053446","0.69392665099164","-0.422446550980961","0.279190960980148","0.351140007882187","0.416775214145626","0.0811072679807101","0.300788216101374","0.307173113226367","0.161898100527333","-0.000960153628916556","0.000958313376674838","0.00108861307898807","-0.00860656969427103","0.0823290421830946","0.00640035953471579","-1.3369598677605","-0.0744505328917815","-0.150760018353931","0.0198255555852336","0.056291442095627","-0.951216875624251","-0.444751623578263","-0.356668640063887","-0.620945814843519","0.537109663360586","0.46002921041369","0.253298446675962","-0.36349075931042","0.456588183737808","-0.462423415216642","0.198870349303422","-0.658688596039682","-0.133820369489742","-0.175764667500162","1.70386973478895","0.492562990177947","-0.193121764606276","0.561144748003047","1.50844050449931","2.52705777534964","2.87863747034178","3.05420993262565","1.31501182120876","1.11488131010687","1.58170495079138","1.36073573349143","1.51620780935646","1.11183879764369","1.95581459686265","2.16063891256477","2.2049716807008","",
"Burkina Faso","BFA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0872592223192629","0.207292045309092","-0.120982616248443","0.652070590257185","0.355462796856599","0.0319158204163534","0.209923281237794","0.439346764363786","0.0786129545404523","0.0852168438420259","0.0010369572130349","0.136836472138513","0.111145937076363","0.123728455376364","0.114392946601086","-0.092109898028705","0.154200993096417","0.0561220518817235","0.141817377437063","0.216777278252004","0.0148324858775218","0.0181815538151598","0.0927415899786328","0.0993387646784723","0.969328378478066","0.412551201629083","0.627288328664118","0.398984078044402","0.157122759480677","0.233833721885331","0.778458188099508","0.196436710369704","0.414815789165315","0.614299394603336","0.263190384062024","0.84814587465402","1.28064578676022","0.284717939080865","0.351169723487995","0.599468939611006","0.384492219825665","1.19074493368625","2.62145990530181","3.64766773141753","2.56255154786841","1.95992715697747","3.04380349897539","0.0182370342122821","1.68919942943091","1.0164787373679","-0.557279533533573","-0.405926078113797","3.55861030023451","0.538454185132136","",
"Bangladesh","BGD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","0.00143124174703601","0.0289363084432292","0.0175824730598327","0.00793554956015196","0.0535725925115662","0.072322992647562","0.0579742131990397","-0.0514600239396866","0.0469179450068916","0.0264695357833656","0.0375700405927019","0.0022941532029319","-0.00292412703814179","-0.0298943959229265","0.0111899311751012","0.0131907256034205","0.00691614475605439","0.000861339473035719","0.0102498457488284","0.00449146424413688","0.0117375764038405","0.0423616549795559","0.033012230974896","0.00499837818821928","0.0291349551912921","0.288896567530215","0.380236166897956","0.350304290993085","0.525362089236089","0.145443904569924","0.0955793676464671","0.445960783298092","0.689472335587341","1.17065167448603","0.635863899506714","0.817756922700044","1.44965791615761","0.879517142536145","1.06896766308322","0.983399364184761","1.18850391920184","1.73532012481503","1.46870305074204","1.45078245529361","0.879528340272002","0.616341784631384","0.753549134128693","0.543244141585066","0.407859894856918","0.414118154040596","0.347960024671858","0.339361234304591","",
"Bulgaria","BGR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.0193872740170872","0.510803242446573","0.400946215139442","0.369274004683841","1.08688736681887","0.476002812624199","0.886541779009016","4.46089004740716","3.57471417993882","6.00842885272015","7.56080761987916","5.73162685921139","5.51519461491359","9.91625852839807","11.7462386509689","13.7204790059912","22.9038783511231","31.2275318810773","18.8997638100667","7.4901573261348","3.63054818996133","3.64377871047417","3.2937399637389","3.56126116234701","1.91330024420873","4.37178262709924","2.75817770359404","3.3844183495399","2.73024593526346","3.23647694746529","4.68157355237615","2.76635474460295","5.46200820001027","3.9628971861931","",
"Bahrain","BHR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","0.446702735531357","0.0105548301578762","0.120097431715756","0.202944975766774","0.0326787481275168","1.01100677615995","5.35656567344325","-11.9649880051652","0.105246886154457","0.686479041247503","1.50918966400111","3.16810320605003","2.44028419926397","-0.919539657022421","-0.930904199184928","5.27513576463716","4.11671285346058","1.90778894252364","11.8008263719943","16.0788531376459","-4.6507687882133","3.28947938001027","6.47383905755204","29.520072835376","4.56109666228576","2.55221911292718","6.02696018271828","4.01154558234919","0.895243944446186","2.26180894388217","4.66554367760964","6.58021002500264","6.56659445840229","15.7508650085887","8.08243218951671","6.97757782740497","1.12105291032726","0.581105356633959","2.61026038592024","4.83265436536465","11.0211306090708","4.36728984042949","0.199529633421541","0.718174283238518","3.83300891199591","4.18079308703848","2.32837980010521","2.84973228101032","4.35662597877562","4.18019089747336","14.8429848037894","",
"Bahamas, The","BHS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","14.8878591102873","9.53261246948029","15.3037739042139","15.2407214189894","22.6818469323213","2.94867492452197","2.27378912941909","4.4039270687237","-0.132148005766458","0.842252952952013","0.307047105519359","2.41149667017175","0.17740606982196","-0.346260387811634","-0.240066630738327","-1.30133155088256","-0.533872598584429","0.397936639570252","1.30238830334646","0.829523187459177","-0.536955148452306","-0.0417850576633796","0.00964940495336121","0.882923673997413","0.72414851181344","3.11752697579469","2.43280687170961","3.31629913649887","2.1497917526437","1.94303131104509","3.09850714482936","1.23072964943982","1.72038337334312","2.14428489451629","3.02143829739302","5.72797116772737","6.94760136713467","6.71809341196458","8.17172902365571","6.65159948547179","8.63699216304667","6.61957509346653","4.90812842804373","3.67698493622424","2.28973153898725","0.651786981982368","3.32393965491992","2.48913165410064","3.89515281813018","3.70483940313609","4.36424052342385","3.36940934585663","4.04154829632738","2.24888555337793","",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62108640132628","3.7723201862043","2.62359146003394","2.04280425934339","3.97979753441333","4.49216828974651","8.75886039736336","5.55844401745043","6.57577358932059","11.6737641903939","5.25748627826678","0.786371182353609","2.5840244914247","2.52952738058176","2.27539881306156","1.72337938246778","2.93590262269064","2.33529302949791","1.82975697484525","2.77975919041996","2.93781358415463","2.18661377542075","2.38939048355651","3.24230816818479","3.47041348895988","3.7622620799658","",
"Belarus","BLR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0413228260869565","0.10814083248731","0.0703214382060361","0.105205275981648","0.708145893170836","2.48821961126407","1.3349667668811","3.6578605079073","0.93273178742692","0.775405864952368","1.69305705420781","0.963790820679998","0.707817258030317","1.01489264466989","0.966130137383779","3.99176494489288","3.60135661387402","3.68858496262614","2.43465600372626","6.48031997656593","2.22818019245943","2.97388136295762","2.36256024522518","2.92676157012568","2.61275643208459","2.33219360612021","2.3762653793329","1.97686317571178","2.27009964534033","1.76640687852003","2.17745011943276","2.77230766294755","",
"Belize","BLZ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","13.2921148856389","5.65385964534686","","","","","","","1.46735143066764","-0.0329380764163373","","-0.767018216682646","","","-1.27432409161357","1.28785241907414","1.47672552166934","1.84586364861223","3.32186498991577","3.79759723070658","3.14356209448963","2.27767543125105","2.24057450628366","1.22202297934515","1.99009452285381","2.57005066845736","1.94863959569842","1.36878864208839","1.89887036040882","5.86568357910522","2.59589533028945","5.21613991020445","2.04564953024864","-0.834651673416266","7.95917952353378","8.60425546100295","6.83961565976539","8.22293581328469","9.75722867845092","6.44596306922559","5.52499725518723","5.21871460505905","10.1708080438062","4.53807555984032","6.59871532065521","2.6957535805453","1.46118252802431","1.40456318675313","5.32177682131067","3.93209570419852","3.7302206965863","5.18458586666605","4.9498706439243","0.522931689743192","",
"Bermuda","BMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18315877479306","3.28036622557932","1.81985920606612","1.92229282122763","1.13572050190152","0.137152331538839","0.308131445530601","18.543033953419","0.897674181658031","-1.43505859375","9.12004716705005","2.45744472252848","-1.06291792617825","3.3568408029942","-4.08488216132165","0.746514450097399","0.849151218045338","-0.0534057831746824","-2.15032691390736","-1.06108315938513","-4.03383539732899","1.32046326053902","0.0591344675296509","6.91894747926827","0.681739688650698","0.126811514592526","1.92146603289239","",
"Bolivia","BOL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.96298625062076","0.175169013521819","1.25995812619617","0.364039245014245","2.105030219388","2.56024772018787","-0.296339656465509","-0.0371626329725461","0.305842929709316","0.775967187673207","1.05609433843554","1.31003308828619","0.55531840691916","0.129294215994586","0.113464977586377","0.185967742377878","0.252564570972314","0.876273748832527","-0.219679273427905","-0.517390530792772","0.558798940852009","0.973188205098959","1.64957769476396","2.15878792325071","2.17681238557843","5.847960416432","6.40939922529255","9.21807040100919","11.1715280663643","12.196646241927","8.76830997312938","8.66860569359696","8.55789350643914","2.442343967183","0.745772608696722","-2.49886824544741","2.45168756123775","2.79185385749299","3.07261074755318","2.43967814560444","3.16542867647895","3.58442251378885","3.91355014614083","5.70662211902913","1.9898248565868","1.68072787965335","0.988080149283549","1.89949328113362","0.750524780940684","-0.529735011404666","-3.08351648276169","1.44427761109044","0.0141722868400141","0.532051144470161","",
"Brazil","BRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.925399503632341","0.918767247020645","0.787030229370392","1.41245107614379","1.10014598451496","1.00771220853274","1.0152188208109","1.03944503129257","1.00160453389634","1.09289763404408","0.804992588829738","0.976686740403903","1.07255754578395","0.848375851273491","0.846341838863818","0.683327514048415","0.134512965266612","0.412991260987785","0.910738734536583","0.273855965905703","0.212693158602162","0.32201174402017","0.62798622938011","0.350808564777038","0.584731354072149","0.631586020354494","1.47596541135756","2.15045305915354","3.34088809328503","4.73377022686194","5.03391680528314","4.14759377398385","3.25358061271527","1.81340052439306","2.71353166307823","1.73389354610707","1.75312570318945","3.19082601285064","2.99060946913286","1.88848224084392","3.73001288331747","3.91518011396487","3.75496285610022","3.04150901601519","3.57135266957477","3.59214931773371","4.13737803912088","3.33825981744108","4.07858821449124","3.69267321290613","2.59263795330717","2.77979084916568","3.8221961533297","2.87265338710361","",
"Barbados","BRB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","6.5390089166582","8.38005988938986","8.95534677989543","2.15912332147491","0.768970117930557","1.11620867625425","1.58231743407684","0.992531437393942","1.62547745309191","4.52076334272788","2.89445432220039","3.3476791610888","3.01995706962836","1.30661685438455","2.67282392026578","0.344084832451499","0.500725184709284","0.416576137689615","1.43314278511253","0.432814010713655","0.557283807402607","0.367464175938115","0.738375063873275","0.455674015101952","0.601949040905939","2.87796552313736","0.670002532391207","1.12886960476149","1.03513021371689","1.61051383944511","2.40879045285177","2.99574106858733","7.35049907613069","5.75483061520486","6.62895921033532","10.2123680027307","8.11575176366603","10.1887985471991","12.8407137023166","7.970079027098","8.19344765818078","8.60234229239735","10.0174515190616","1.94154778434176","14.0456717994001","13.0203937978761","10.4581740534361","1.65808026519371","4.29129833229134","3.72079153628845","5.07125642525625","4.52557546624804","3.19626497260361","3.34636107857994","",
